date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,snowfall_sum,month,year,season,rain_day,snow_day
2020-12-11,18.0,6.2,0.0,19.6,0.0,12,2020,Summer,False,False
2020-12-12,18.2,4.8,0.0,19.0,0.0,12,2020,Summer,False,False
2020-12-13,21.9,8.6,0.2,20.5,0.0,12,2020,Summer,False,False
2020-12-14,24.8,9.7,0.0,21.1,0.0,12,2020,Summer,False,False
2020-12-15,24.2,11.9,2.0,15.0,0.0,12,2020,Summer,True,False
2020-12-16,20.5,13.1,25.9,12.5,0.0,12,2020,Summer,True,False
2020-12-17,26.2,14.9,1.8,16.9,0.0,12,2020,Summer,True,False
2020-12-18,23.8,10.8,0.4,25.1,0.0,12,2020,Summer,False,False
2020-12-19,23.0,8.4,0.9,28.4,0.0,12,2020,Summer,False,False
2020-12-20,21.4,8.9,4.2,14.3,0.0,12,2020,Summer,True,False
2020-12-21,21.5,10.6,4.4,21.1,0.0,12,2020,Summer,True,False
2020-12-22,19.1,9.1,4.9,23.4,0.0,12,2020,Summer,True,False
2020-12-23,19.6,8.7,1.0,19.5,0.0,12,2020,Summer,False,False
2020-12-24,21.6,10.4,13.5,12.7,0.0,12,2020,Summer,True,False
2020-12-25,18.0,7.4,0.4,20.1,0.0,12,2020,Summer,False,False
2020-12-26,22.0,9.5,0.3,20.7,0.0,12,2020,Summer,False,False
2020-12-27,26.0,11.2,0.0,22.3,0.0,12,2020,Summer,False,False
2020-12-28,17.2,8.4,6.6,17.7,0.0,12,2020,Summer,True,False
2020-12-29,15.8,8.5,0.8,13.3,0.0,12,2020,Summer,False,False
2020-12-30,22.3,8.9,0.2,18.4,0.0,12,2020,Summer,False,False
2020-12-31,20.8,11.1,0.4,13.9,0.0,12,2020,Summer,False,False
2021-01-01,16.8,9.9,1.3,16.5,0.0,1,2021,Summer,True,False
2021-01-02,22.0,8.2,0.6,18.2,0.0,1,2021,Summer,False,False
2021-01-03,22.0,12.1,8.5,15.3,0.0,1,2021,Summer,True,False
2021-01-04,20.5,13.8,7.2,12.1,0.0,1,2021,Summer,True,False
2021-01-05,20.0,12.9,10.4,19.5,0.0,1,2021,Summer,True,False
2021-01-06,15.4,10.1,3.1,15.3,0.0,1,2021,Summer,True,False
2021-01-07,17.5,8.2,1.3,16.0,0.0,1,2021,Summer,True,False
2021-01-08,20.6,7.1,0.0,13.0,0.0,1,2021,Summer,False,False
2021-01-09,24.1,8.9,0.0,13.8,0.0,1,2021,Summer,False,False
2021-01-10,25.6,11.4,0.0,14.3,0.0,1,2021,Summer,False,False
2021-01-11,28.5,13.9,0.0,14.1,0.0,1,2021,Summer,False,False
2021-01-12,27.5,15.7,1.8,17.3,0.0,1,2021,Summer,True,False
2021-01-13,29.4,15.4,0.0,19.3,0.0,1,2021,Summer,False,False
2021-01-14,27.2,14.1,0.8,22.4,0.0,1,2021,Summer,False,False
2021-01-15,22.4,8.9,0.1,25.4,0.0,1,2021,Summer,False,False
2021-01-16,18.1,6.4,0.0,25.0,0.0,1,2021,Summer,False,False
2021-01-17,22.0,7.4,0.0,15.4,0.0,1,2021,Summer,False,False
2021-01-18,26.1,7.4,0.0,21.3,0.0,1,2021,Summer,False,False
2021-01-19,20.1,8.4,0.0,17.4,0.0,1,2021,Summer,False,False
2021-01-20,23.2,7.2,0.0,17.7,0.0,1,2021,Summer,False,False
2021-01-21,27.3,9.1,0.0,18.3,0.0,1,2021,Summer,False,False
2021-01-22,28.3,14.4,0.1,19.5,0.0,1,2021,Summer,False,False
2021-01-23,31.9,12.8,0.0,18.2,0.0,1,2021,Summer,False,False
2021-01-24,32.8,15.9,0.0,20.9,0.0,1,2021,Summer,False,False
2021-01-25,31.5,18.4,0.0,23.4,0.0,1,2021,Summer,False,False
2021-01-26,25.0,15.0,12.1,28.3,0.0,1,2021,Summer,True,False
2021-01-27,17.2,12.4,4.8,15.9,0.0,1,2021,Summer,True,False
2021-01-28,14.1,10.6,5.9,17.8,0.0,1,2021,Summer,True,False
2021-01-29,16.6,10.6,7.4,23.5,0.0,1,2021,Summer,True,False
2021-01-30,24.2,14.6,6.2,18.4,0.0,1,2021,Summer,True,False
2021-01-31,25.1,13.1,5.9,21.0,0.0,1,2021,Summer,True,False
2021-02-01,25.1,11.7,19.5,23.0,0.0,2,2021,Summer,True,False
2021-02-02,19.6,8.9,0.8,22.1,0.0,2,2021,Summer,False,False
2021-02-03,17.3,7.4,0.0,15.5,0.0,2,2021,Summer,False,False
2021-02-04,24.8,11.1,0.7,18.1,0.0,2,2021,Summer,False,False
2021-02-05,24.0,15.8,3.3,27.4,0.0,2,2021,Summer,True,False
2021-02-06,22.8,12.9,15.1,26.9,0.0,2,2021,Summer,True,False
2021-02-07,22.6,10.9,0.3,17.3,0.0,2,2021,Summer,False,False
2021-02-08,21.5,9.6,0.7,14.8,0.0,2,2021,Summer,False,False
2021-02-09,21.1,9.3,0.1,17.6,0.0,2,2021,Summer,False,False
2021-02-10,22.9,11.0,0.2,15.1,0.0,2,2021,Summer,False,False
2021-02-11,24.7,12.2,0.2,14.5,0.0,2,2021,Summer,False,False
2021-02-12,22.9,16.0,4.7,22.4,0.0,2,2021,Summer,True,False
2021-02-13,20.7,11.6,0.4,20.5,0.0,2,2021,Summer,False,False
2021-02-14,20.6,9.3,0.1,9.9,0.0,2,2021,Summer,False,False
2021-02-15,19.1,9.9,0.0,16.9,0.0,2,2021,Summer,False,False
2021-02-16,22.0,9.9,0.0,18.6,0.0,2,2021,Summer,False,False
2021-02-17,20.1,10.8,0.0,17.1,0.0,2,2021,Summer,False,False
2021-02-18,21.4,9.7,0.0,21.7,0.0,2,2021,Summer,False,False
2021-02-19,24.5,10.5,0.0,18.7,0.0,2,2021,Summer,False,False
2021-02-20,26.5,13.2,0.0,12.0,0.0,2,2021,Summer,False,False
2021-02-21,27.1,15.2,0.8,17.4,0.0,2,2021,Summer,False,False
2021-02-22,21.0,10.6,1.5,18.4,0.0,2,2021,Summer,True,False
2021-02-23,13.3,6.7,0.3,20.1,0.0,2,2021,Summer,False,False
2021-02-24,17.1,5.3,0.2,21.5,0.0,2,2021,Summer,False,False
2021-02-25,21.5,10.4,0.5,17.9,0.0,2,2021,Summer,False,False
2021-02-26,21.3,9.1,0.0,13.6,0.0,2,2021,Summer,False,False
2021-02-27,24.1,10.6,0.0,20.3,0.0,2,2021,Summer,False,False
2021-02-28,23.9,8.3,0.0,19.2,0.0,2,2021,Summer,False,False
2021-03-01,24.6,11.9,0.0,26.5,0.0,3,2021,Autumn,False,False
2021-03-02,17.4,6.1,0.4,16.9,0.0,3,2021,Autumn,False,False
2021-03-03,17.8,4.8,0.0,13.8,0.0,3,2021,Autumn,False,False
2021-03-04,23.4,5.1,0.0,20.5,0.0,3,2021,Autumn,False,False
2021-03-05,18.0,7.0,0.0,20.0,0.0,3,2021,Autumn,False,False
2021-03-06,20.4,5.7,0.0,17.5,0.0,3,2021,Autumn,False,False
2021-03-07,24.5,8.2,0.0,14.5,0.0,3,2021,Autumn,False,False
2021-03-08,22.5,13.4,0.4,18.6,0.0,3,2021,Autumn,False,False
2021-03-09,20.8,9.8,0.1,12.2,0.0,3,2021,Autumn,False,False
2021-03-10,23.8,9.1,0.3,18.3,0.0,3,2021,Autumn,False,False
2021-03-11,23.1,12.9,4.9,14.1,0.0,3,2021,Autumn,True,False
2021-03-12,22.4,13.2,4.9,14.2,0.0,3,2021,Autumn,True,False
2021-03-13,25.0,13.9,0.2,21.5,0.0,3,2021,Autumn,False,False
2021-03-14,13.9,5.6,16.9,21.9,0.0,3,2021,Autumn,True,False
2021-03-15,17.6,3.1,0.0,9.0,0.0,3,2021,Autumn,False,False
2021-03-16,18.3,7.4,0.0,14.1,0.0,3,2021,Autumn,False,False
2021-03-17,15.4,9.4,0.2,14.1,0.0,3,2021,Autumn,False,False
2021-03-18,18.0,11.8,1.0,19.2,0.0,3,2021,Autumn,False,False
2021-03-19,16.6,11.2,3.5,18.1,0.0,3,2021,Autumn,True,False
2021-03-20,16.6,12.1,12.8,21.1,0.0,3,2021,Autumn,True,False
2021-03-21,15.1,12.9,10.8,24.8,0.0,3,2021,Autumn,True,False
2021-03-22,14.9,12.6,11.4,19.9,0.0,3,2021,Autumn,True,False
2021-03-23,15.1,11.6,27.2,22.4,0.0,3,2021,Autumn,True,False
2021-03-24,18.8,12.4,0.0,30.4,0.0,3,2021,Autumn,False,False
2021-03-25,18.0,9.4,0.1,19.8,0.0,3,2021,Autumn,False,False
2021-03-26,19.4,5.9,0.0,15.3,0.0,3,2021,Autumn,False,False
2021-03-27,15.9,8.8,2.4,21.7,0.0,3,2021,Autumn,True,False
2021-03-28,15.9,6.8,0.0,13.0,0.0,3,2021,Autumn,False,False
2021-03-29,18.4,5.4,0.0,21.1,0.0,3,2021,Autumn,False,False
2021-03-30,16.2,5.4,0.0,11.2,0.0,3,2021,Autumn,False,False
2021-03-31,17.0,5.2,0.0,9.2,0.0,3,2021,Autumn,False,False
2021-04-01,21.9,6.6,0.0,9.7,0.0,4,2021,Autumn,False,False
2021-04-02,22.8,9.6,0.0,12.8,0.0,4,2021,Autumn,False,False
2021-04-03,26.5,10.0,0.0,11.2,0.0,4,2021,Autumn,False,False
2021-04-04,25.3,10.6,0.0,11.4,0.0,4,2021,Autumn,False,False
2021-04-05,23.1,10.0,0.2,15.7,0.0,4,2021,Autumn,False,False
2021-04-06,21.4,12.9,11.1,15.9,0.0,4,2021,Autumn,True,False
2021-04-07,18.6,11.3,2.0,9.3,0.0,4,2021,Autumn,True,False
2021-04-08,21.7,9.2,0.0,14.1,0.0,4,2021,Autumn,False,False
2021-04-09,19.1,8.5,1.0,22.4,0.0,4,2021,Autumn,False,False
2021-04-10,12.8,6.6,0.4,21.0,0.0,4,2021,Autumn,False,False
2021-04-11,8.8,3.2,1.7,26.4,0.21,4,2021,Autumn,True,False
2021-04-12,9.2,2.5,0.0,23.6,0.0,4,2021,Autumn,False,False
2021-04-13,16.7,2.9,0.0,17.0,0.0,4,2021,Autumn,False,False
2021-04-14,15.3,8.3,0.1,36.6,0.0,4,2021,Autumn,False,False
2021-04-15,16.6,5.2,0.0,15.1,0.0,4,2021,Autumn,False,False
2021-04-16,12.1,4.3,0.0,13.3,0.0,4,2021,Autumn,False,False
2021-04-17,14.8,5.3,0.7,13.7,0.0,4,2021,Autumn,False,False
2021-04-18,15.2,4.9,0.0,7.7,0.0,4,2021,Autumn,False,False
2021-04-19,18.5,4.8,0.0,14.1,0.0,4,2021,Autumn,False,False
2021-04-20,14.8,5.5,2.2,29.7,0.0,4,2021,Autumn,True,False
2021-04-21,8.1,1.5,1.9,17.9,0.0,4,2021,Autumn,True,False
2021-04-22,10.1,1.0,0.0,12.4,0.0,4,2021,Autumn,False,False
2021-04-23,13.7,3.8,0.0,13.0,0.0,4,2021,Autumn,False,False
2021-04-24,14.1,1.4,0.0,11.5,0.0,4,2021,Autumn,False,False
2021-04-25,14.2,1.5,0.0,11.7,0.0,4,2021,Autumn,False,False
2021-04-26,14.6,1.2,0.0,8.7,0.0,4,2021,Autumn,False,False
2021-04-27,15.9,5.6,0.0,10.0,0.0,4,2021,Autumn,False,False
2021-04-28,17.1,4.2,0.0,12.2,0.0,4,2021,Autumn,False,False
2021-04-29,16.8,3.7,0.0,12.2,0.0,4,2021,Autumn,False,False
2021-04-30,17.6,5.4,0.0,11.9,0.0,4,2021,Autumn,False,False
2021-05-01,18.1,6.8,0.0,14.7,0.0,5,2021,Autumn,False,False
2021-05-02,17.9,7.9,0.1,12.9,0.0,5,2021,Autumn,False,False
2021-05-03,17.2,9.4,0.5,19.0,0.0,5,2021,Autumn,False,False
2021-05-04,10.5,8.3,21.6,14.0,0.0,5,2021,Autumn,True,False
2021-05-05,10.6,8.8,12.8,23.8,0.0,5,2021,Autumn,True,False
2021-05-06,13.6,9.4,16.0,20.2,0.0,5,2021,Autumn,True,False
2021-05-07,16.7,9.1,3.0,9.2,0.0,5,2021,Autumn,True,False
2021-05-08,16.2,8.5,0.0,12.5,0.0,5,2021,Autumn,False,False
2021-05-09,16.7,6.8,0.0,12.2,0.0,5,2021,Autumn,False,False
2021-05-10,15.4,8.1,1.0,20.6,0.0,5,2021,Autumn,False,False
2021-05-11,11.8,6.8,26.8,22.4,0.0,5,2021,Autumn,True,False
2021-05-12,12.4,6.1,7.1,15.2,0.0,5,2021,Autumn,True,False
2021-05-13,14.3,3.3,0.0,20.2,0.0,5,2021,Autumn,False,False
2021-05-14,8.1,4.0,0.2,18.4,0.0,5,2021,Autumn,False,False
2021-05-15,6.2,1.9,1.6,30.9,0.0,5,2021,Autumn,True,False
2021-05-16,9.6,-2.8,0.8,15.3,0.0,5,2021,Autumn,False,False
2021-05-17,9.5,2.8,0.7,24.1,0.0,5,2021,Autumn,False,False
2021-05-18,11.8,0.1,0.0,7.5,0.0,5,2021,Autumn,False,False
2021-05-19,11.8,-1.3,0.0,7.6,0.0,5,2021,Autumn,False,False
2021-05-20,13.8,1.4,0.0,9.7,0.0,5,2021,Autumn,False,False
2021-05-21,11.1,-0.6,0.0,10.5,0.0,5,2021,Autumn,False,False
2021-05-22,13.1,0.9,0.0,10.8,0.0,5,2021,Autumn,False,False
2021-05-23,12.5,2.3,0.0,12.0,0.0,5,2021,Autumn,False,False
2021-05-24,14.1,5.0,0.0,16.9,0.0,5,2021,Autumn,False,False
2021-05-25,15.6,7.6,1.9,34.1,0.0,5,2021,Autumn,True,False
2021-05-26,10.0,3.6,4.3,33.7,0.0,5,2021,Autumn,True,False
2021-05-27,8.6,3.5,0.0,17.6,0.0,5,2021,Autumn,False,False
2021-05-28,5.8,1.1,0.1,25.7,0.0,5,2021,Autumn,False,False
2021-05-29,5.9,-0.6,0.0,18.4,0.0,5,2021,Autumn,False,False
2021-05-30,8.9,0.2,0.0,12.9,0.0,5,2021,Autumn,False,False
2021-05-31,12.4,-1.9,0.0,9.4,0.0,5,2021,Autumn,False,False
2021-06-01,14.1,-0.5,0.0,9.7,0.0,6,2021,Winter,False,False
2021-06-02,14.1,2.5,0.1,10.5,0.0,6,2021,Winter,False,False
2021-06-03,8.0,5.5,12.1,15.5,0.0,6,2021,Winter,True,False
2021-06-04,9.6,1.1,1.1,21.6,0.0,6,2021,Winter,True,False
2021-06-05,11.2,-2.5,0.0,13.3,0.0,6,2021,Winter,False,False
2021-06-06,12.6,2.8,0.1,12.8,0.0,6,2021,Winter,False,False
2021-06-07,11.9,4.0,0.0,21.3,0.0,6,2021,Winter,False,False
2021-06-08,11.2,3.5,2.3,30.6,0.0,6,2021,Winter,True,False
2021-06-09,3.2,0.3,26.9,15.3,13.3,6,2021,Winter,True,True
2021-06-10,4.3,0.3,2.8,16.3,0.49,6,2021,Winter,True,False
2021-06-11,7.6,3.5,6.1,18.7,0.0,6,2021,Winter,True,False
2021-06-12,9.1,4.2,0.2,22.9,0.0,6,2021,Winter,False,False
2021-06-13,10.9,3.9,0.0,21.1,0.0,6,2021,Winter,False,False
2021-06-14,8.6,4.1,0.0,7.4,0.0,6,2021,Winter,False,False
2021-06-15,10.6,2.7,0.0,10.5,0.0,6,2021,Winter,False,False
2021-06-16,11.4,2.2,1.0,15.7,0.0,6,2021,Winter,False,False
2021-06-17,8.4,2.8,0.9,20.2,0.0,6,2021,Winter,False,False
2021-06-18,5.9,1.8,5.0,23.4,0.0,6,2021,Winter,True,False
2021-06-19,7.2,3.9,2.0,27.3,0.0,6,2021,Winter,True,False
2021-06-20,7.4,1.2,0.8,15.2,0.0,6,2021,Winter,False,False
2021-06-21,9.0,-2.0,0.0,9.8,0.0,6,2021,Winter,False,False
2021-06-22,10.1,0.3,0.0,16.7,0.0,6,2021,Winter,False,False
2021-06-23,9.7,4.2,0.1,27.2,0.0,6,2021,Winter,False,False
2021-06-24,12.6,5.4,8.0,29.6,0.0,6,2021,Winter,True,False
2021-06-25,9.2,4.2,0.4,21.7,0.0,6,2021,Winter,False,False
2021-06-26,8.5,3.2,0.0,16.2,0.0,6,2021,Winter,False,False
2021-06-27,10.9,1.8,0.0,13.4,0.0,6,2021,Winter,False,False
2021-06-28,9.7,0.1,0.0,11.2,0.0,6,2021,Winter,False,False
2021-06-29,10.1,-0.8,0.0,15.6,0.0,6,2021,Winter,False,False
2021-06-30,11.2,3.2,0.0,17.6,0.0,6,2021,Winter,False,False
2021-07-01,10.9,2.8,3.6,11.7,0.0,7,2021,Winter,True,False
2021-07-02,11.3,3.6,0.7,18.1,0.0,7,2021,Winter,False,False
2021-07-03,8.4,0.9,0.0,25.5,0.0,7,2021,Winter,False,False
2021-07-04,7.0,1.8,0.0,27.0,0.0,7,2021,Winter,False,False
2021-07-05,8.4,0.4,0.0,14.1,0.0,7,2021,Winter,False,False
2021-07-06,6.4,-1.1,0.0,9.7,0.0,7,2021,Winter,False,False
2021-07-07,7.2,-1.6,1.2,10.6,0.14,7,2021,Winter,True,False
2021-07-08,9.8,-1.1,0.0,12.2,0.0,7,2021,Winter,False,False
2021-07-09,8.1,-0.6,0.0,12.1,0.0,7,2021,Winter,False,False
2021-07-10,5.8,-0.6,0.0,11.0,0.0,7,2021,Winter,False,False
2021-07-11,8.2,-0.5,0.0,13.0,0.0,7,2021,Winter,False,False
2021-07-12,10.6,1.9,0.0,17.8,0.0,7,2021,Winter,False,False
2021-07-13,10.9,3.0,0.0,17.6,0.0,7,2021,Winter,False,False
2021-07-14,7.4,4.1,4.2,28.5,0.21,7,2021,Winter,True,False
2021-07-15,10.6,5.4,0.1,23.2,0.0,7,2021,Winter,False,False
2021-07-16,7.0,4.0,3.8,24.2,0.0,7,2021,Winter,True,False
2021-07-17,4.9,1.9,4.4,37.9,0.0,7,2021,Winter,True,False
2021-07-18,8.4,2.8,0.0,18.8,0.0,7,2021,Winter,False,False
2021-07-19,7.3,0.4,0.0,13.1,0.0,7,2021,Winter,False,False
2021-07-20,6.4,2.0,1.7,23.6,0.07,7,2021,Winter,True,False
2021-07-21,5.8,-0.9,0.0,25.7,0.0,7,2021,Winter,False,False
2021-07-22,9.6,-3.2,0.0,13.6,0.0,7,2021,Winter,False,False
2021-07-23,7.1,0.4,0.6,16.2,0.0,7,2021,Winter,False,False
2021-07-24,6.6,3.2,1.6,35.4,0.0,7,2021,Winter,True,False
2021-07-25,3.8,1.0,3.8,37.8,0.91,7,2021,Winter,True,True
2021-07-26,9.1,2.6,0.3,26.1,0.0,7,2021,Winter,False,False
2021-07-27,11.4,3.8,0.0,23.0,0.0,7,2021,Winter,False,False
2021-07-28,10.4,3.7,8.7,50.6,0.0,7,2021,Winter,True,False
2021-07-29,9.4,1.5,0.0,31.0,0.0,7,2021,Winter,False,False
2021-07-30,11.6,-1.1,0.0,26.5,0.0,7,2021,Winter,False,False
2021-07-31,13.2,4.0,0.3,26.0,0.0,7,2021,Winter,False,False
2021-08-01,9.6,-0.4,5.1,29.1,0.0,8,2021,Winter,True,False
2021-08-02,10.9,-2.2,0.0,16.0,0.0,8,2021,Winter,False,False
2021-08-03,7.4,2.8,0.6,21.7,0.0,8,2021,Winter,False,False
2021-08-04,6.4,2.2,0.5,24.5,0.21,8,2021,Winter,False,False
2021-08-05,10.7,5.2,0.2,23.0,0.0,8,2021,Winter,False,False
2021-08-06,12.9,1.9,0.0,8.2,0.0,8,2021,Winter,False,False
2021-08-07,10.6,-1.2,0.0,13.0,0.0,8,2021,Winter,False,False
2021-08-08,8.6,3.2,0.0,14.8,0.0,8,2021,Winter,False,False
2021-08-09,11.7,2.3,0.0,14.8,0.0,8,2021,Winter,False,False
2021-08-10,12.1,3.3,0.0,28.1,0.0,8,2021,Winter,False,False
2021-08-11,15.1,6.8,3.8,34.0,0.0,8,2021,Winter,True,False
2021-08-12,12.3,0.6,1.8,18.7,0.0,8,2021,Winter,True,False
2021-08-13,11.5,-1.7,0.0,14.7,0.0,8,2021,Winter,False,False
2021-08-14,11.2,-1.6,0.0,10.9,0.0,8,2021,Winter,False,False
2021-08-15,11.0,-0.4,0.0,24.1,0.0,8,2021,Winter,False,False
2021-08-16,8.6,4.8,0.3,28.8,0.0,8,2021,Winter,False,False
2021-08-17,9.1,3.0,0.0,17.8,0.0,8,2021,Winter,False,False
2021-08-18,14.5,1.1,0.0,10.8,0.0,8,2021,Winter,False,False
2021-08-19,13.5,-1.3,0.0,15.4,0.0,8,2021,Winter,False,False
2021-08-20,13.4,3.6,0.4,18.6,0.0,8,2021,Winter,False,False
2021-08-21,13.4,5.4,0.0,23.8,0.0,8,2021,Winter,False,False
2021-08-22,16.1,4.9,0.0,22.1,0.0,8,2021,Winter,False,False
2021-08-23,16.5,3.5,8.9,34.6,0.0,8,2021,Winter,True,False
2021-08-24,3.1,0.8,20.1,34.3,5.53,8,2021,Winter,True,True
2021-08-25,4.5,0.2,4.7,31.1,1.33,8,2021,Winter,True,True
2021-08-26,6.1,2.0,0.2,22.9,0.0,8,2021,Winter,False,False
2021-08-27,4.9,2.5,12.2,12.5,0.0,8,2021,Winter,True,False
2021-08-28,10.1,2.5,2.9,14.1,0.0,8,2021,Winter,True,False
2021-08-29,7.8,1.8,6.2,12.8,0.0,8,2021,Winter,True,False
2021-08-30,10.8,-0.2,0.0,11.8,0.0,8,2021,Winter,False,False
2021-08-31,14.4,1.9,0.0,19.6,0.0,8,2021,Winter,False,False
2021-09-01,19.4,6.6,0.0,16.8,0.0,9,2021,Spring,False,False
2021-09-02,18.7,5.3,0.0,23.3,0.0,9,2021,Spring,False,False
2021-09-03,18.0,9.6,0.0,25.3,0.0,9,2021,Spring,False,False
2021-09-04,12.4,7.4,12.3,23.5,0.0,9,2021,Spring,True,False
2021-09-05,7.3,2.7,20.8,26.8,2.1,9,2021,Spring,True,True
2021-09-06,10.4,2.3,0.8,29.8,0.0,9,2021,Spring,False,False
2021-09-07,14.4,3.5,0.0,18.9,0.0,9,2021,Spring,False,False
2021-09-08,18.8,0.4,0.0,16.9,0.0,9,2021,Spring,False,False
2021-09-09,16.5,3.4,0.0,33.3,0.0,9,2021,Spring,False,False
2021-09-10,16.0,8.9,0.0,36.3,0.0,9,2021,Spring,False,False
2021-09-11,18.9,9.2,0.0,33.9,0.0,9,2021,Spring,False,False
2021-09-12,13.2,4.6,2.1,27.9,0.0,9,2021,Spring,True,False
2021-09-13,7.9,0.8,1.3,18.2,0.0,9,2021,Spring,True,False
2021-09-14,6.6,0.8,0.0,12.6,0.0,9,2021,Spring,False,False
2021-09-15,9.1,0.5,0.2,8.9,0.0,9,2021,Spring,False,False
2021-09-16,10.3,3.3,0.1,14.8,0.0,9,2021,Spring,False,False
2021-09-17,17.1,2.5,1.2,24.5,0.0,9,2021,Spring,True,False
2021-09-18,13.2,6.2,2.8,42.5,0.0,9,2021,Spring,True,False
2021-09-19,11.9,4.8,0.0,26.8,0.0,9,2021,Spring,False,False
2021-09-20,9.4,2.9,7.7,37.2,0.0,9,2021,Spring,True,False
2021-09-21,8.4,-0.7,0.2,31.9,0.0,9,2021,Spring,False,False
2021-09-22,13.6,1.5,0.0,16.7,0.0,9,2021,Spring,False,False
2021-09-23,18.0,4.4,0.0,18.6,0.0,9,2021,Spring,False,False
2021-09-24,15.4,8.4,0.0,32.9,0.0,9,2021,Spring,False,False
2021-09-25,8.9,2.5,0.0,15.8,0.0,9,2021,Spring,False,False
2021-09-26,10.8,-0.2,0.1,15.8,0.0,9,2021,Spring,False,False
2021-09-27,15.7,1.1,0.0,18.8,0.0,9,2021,Spring,False,False
2021-09-28,16.5,4.2,0.0,19.3,0.0,9,2021,Spring,False,False
2021-09-29,14.1,7.1,22.1,18.7,0.0,9,2021,Spring,True,False
2021-09-30,14.5,6.9,16.1,22.5,0.0,9,2021,Spring,True,False
2021-10-01,15.8,7.2,1.7,18.0,0.0,10,2021,Spring,True,False
2021-10-02,14.6,6.4,6.4,14.4,0.0,10,2021,Spring,True,False
2021-10-03,16.7,5.0,0.2,16.8,0.0,10,2021,Spring,False,False
2021-10-04,16.1,4.9,0.6,21.8,0.0,10,2021,Spring,False,False
2021-10-05,11.0,5.7,0.0,21.9,0.0,10,2021,Spring,False,False
2021-10-06,14.4,3.8,0.4,16.1,0.0,10,2021,Spring,False,False
2021-10-07,18.2,6.9,0.1,19.4,0.0,10,2021,Spring,False,False
2021-10-08,19.2,5.4,0.0,10.5,0.0,10,2021,Spring,False,False
2021-10-09,19.2,5.7,0.0,19.7,0.0,10,2021,Spring,False,False
2021-10-10,14.4,1.5,13.2,16.3,1.61,10,2021,Spring,True,True
2021-10-11,9.8,1.2,0.2,12.8,0.0,10,2021,Spring,False,False
2021-10-12,10.6,2.0,0.4,16.3,0.0,10,2021,Spring,False,False
2021-10-13,9.6,4.9,1.0,21.2,0.0,10,2021,Spring,False,False
2021-10-14,14.7,5.7,7.4,19.1,0.0,10,2021,Spring,True,False
2021-10-15,12.7,3.7,2.1,18.2,0.0,10,2021,Spring,True,False
2021-10-16,12.9,4.2,4.9,29.8,0.0,10,2021,Spring,True,False
2021-10-17,16.6,1.1,0.0,14.2,0.0,10,2021,Spring,False,False
2021-10-18,16.5,4.0,0.4,17.1,0.0,10,2021,Spring,False,False
2021-10-19,10.9,4.4,2.4,20.6,0.0,10,2021,Spring,True,False
2021-10-20,13.4,5.8,4.1,19.4,0.0,10,2021,Spring,True,False
2021-10-21,16.7,8.0,1.0,18.1,0.0,10,2021,Spring,False,False
2021-10-22,20.5,8.6,0.2,12.0,0.0,10,2021,Spring,False,False
2021-10-23,21.9,9.5,3.5,22.9,0.0,10,2021,Spring,True,False
2021-10-24,13.1,4.9,0.4,21.1,0.0,10,2021,Spring,False,False
2021-10-25,12.6,3.3,0.0,18.9,0.0,10,2021,Spring,False,False
2021-10-26,18.6,2.2,0.0,18.7,0.0,10,2021,Spring,False,False
2021-10-27,23.9,5.1,0.0,13.8,0.0,10,2021,Spring,False,False
2021-10-28,23.4,8.6,0.3,26.1,0.0,10,2021,Spring,False,False
2021-10-29,16.9,6.2,0.0,44.0,0.0,10,2021,Spring,False,False
2021-10-30,11.2,1.9,0.0,17.3,0.0,10,2021,Spring,False,False
2021-10-31,17.9,1.4,0.0,18.2,0.0,10,2021,Spring,False,False
2021-11-01,21.8,5.1,0.0,18.7,0.0,11,2021,Spring,False,False
2021-11-02,21.9,6.7,0.0,21.5,0.0,11,2021,Spring,False,False
2021-11-03,23.1,8.7,1.0,21.4,0.0,11,2021,Spring,False,False
2021-11-04,15.0,11.4,36.3,13.0,0.0,11,2021,Spring,True,False
2021-11-05,15.1,10.7,13.4,16.9,0.0,11,2021,Spring,True,False
2021-11-06,20.5,10.1,1.9,19.2,0.0,11,2021,Spring,True,False
2021-11-07,19.6,11.4,1.8,14.3,0.0,11,2021,Spring,True,False
2021-11-08,20.8,10.8,8.4,12.5,0.0,11,2021,Spring,True,False
2021-11-09,20.8,9.4,0.2,15.3,0.0,11,2021,Spring,False,False
2021-11-10,18.3,8.5,2.5,14.3,0.0,11,2021,Spring,True,False
2021-11-11,17.0,6.2,2.1,19.9,0.0,11,2021,Spring,True,False
2021-11-12,14.4,6.7,16.8,20.0,0.0,11,2021,Spring,True,False
2021-11-13,9.4,5.5,22.3,20.6,0.0,11,2021,Spring,True,False
2021-11-14,10.1,4.5,3.7,36.6,0.0,11,2021,Spring,True,False
2021-11-15,10.1,3.0,3.8,25.6,0.0,11,2021,Spring,True,False
2021-11-16,13.2,1.4,0.1,14.8,0.0,11,2021,Spring,False,False
2021-11-17,17.6,5.1,1.8,14.3,0.0,11,2021,Spring,True,False
2021-11-18,21.6,6.6,0.0,23.9,0.0,11,2021,Spring,False,False
2021-11-19,17.1,12.1,5.3,21.9,0.0,11,2021,Spring,True,False
2021-11-20,12.2,8.0,10.1,12.2,0.0,11,2021,Spring,True,False
